[0.4, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0.8, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0.4, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[-0.2, 0, 0, 0, 0, 0, 0]
[-0.2, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0.2, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0.6000000000000001, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0.2, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, -0.6000000000000001]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, -3.8000000000000003, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, -2.0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, -0.4, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, -0.4, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0.976, 0.4, 1.8282013081600001, 4.7800976744448, 0.0, 0.0, 0.0]
[0, 0, 0, 0, 0, 0, 0]
[1.1808, 0, 0.4, 0.6000000000000001, 0.0, 0.0, 0.0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0.0]
[0, 0, 0, 0, 0, 0, 0]
[0.4, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[1.4000000000000001, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[21.400000000000002, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[4.987910741803854, 6.999999758438877, 8.999999999999805, 7.999994978318612, 6.978843798156744, 4.9974646987995435, 2.9984788192797263]
[0, 0, 0, 0, 0, 0, 0]
[0, 4.392, 10.7115098112, 0, 0, 1.4000000000000001, 0]
[0, 0, 0, 0, 0, 0, 0]
[3.904, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 3.904]
[0, 0, 0, 0, 0, 0, 0]
[1.4400000000000002, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0.4, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[4.996038591874287, 6.97355474769593, 6.935436395742016, 7.999999999999998, 4.990328593443083, 2.9927464450823122, 2.9909330563528904]
[0, 0, 0, 0, 0, 0, 0]
[1.4000000000000001, 2.0, 8.65782272, 2.0, 0, 0, 1.0]
[0, 0, 0, 0, 0, 0, 0]
[7.0847999999999995, 0, 2.8000000000000003, 0, 0, 0, 2.0]
[0, 0, 0, 0, 0, 0, 0]
[0, 53.68000000000001, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[4.987910741803854, 4.999970769967254, 4.953883139815726, 7.999999999999998, 4.987910741803854, 2.985832900551391, 2.9567654435772432]
[0, 0, 0, 0, 0, 0, 0]
[5.9028480000000005, 1.4000000000000001, 0, 0, 1.8, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 2.52, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[1.4000000000000001, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0.0, 0.7200000000000001, 1.952, 8.992869465373717, 0.0, 1.952, 0.976]
[0, 0, 0, 0, 0, 0, 0]
[0.0, 0, 0.0, 0, 0.0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 1.2000000000000002, 0]
[0, 0, 0, 0, 0, 0, 0]
[0.0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0.0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, -0.8, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, -1.0]
[0, 0, 0, 0, 0, 0, 0]
[-1.0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, -0.6000000000000001, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0.4, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[1.2000000000000002, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0.6000000000000001, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 21.8, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0.0, 0, 0.4, 1.4000000000000001, 1.9994807703141464, 1.4400000000000002, 0]
[0, 0, 0, 0, 0, 0, 0]
[0.976, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[1.4000000000000001, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 1.4000000000000001, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[20.6, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[4.984888427254818, 6.802967516302541, 8.965998961323338, 5.999790930513764, 8.999999999999996, 6.994454028624001, 4.990328593443083]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 5.856, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[4.32, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 5.04, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[2.8000000000000003, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 2.8000000000000003, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[3.8000000000000003, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 4.4, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[5.0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[23.200000000000003, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[1.0, 0, 0, 0, 0, 1.4000000000000001, 1.8]
[0, 0, 0, 0, 0, 0, 0]
[1.0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[1.4000000000000001, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 1.4000000000000001]
[0, 0, 0, 0, 0, 0, 0]
[1.6, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 2.0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0.6000000000000001, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0.6000000000000001, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0.6000000000000001, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0.2, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, -1.0]
[0, 0, 0, 0, 0, -0.2, 0]
[0, 0, 0.6000000000000001, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0.8, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0.2, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0.2, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[3.4160000000000004, 7.37856, 0, 2.0, 1.4000000000000001, 2.4400000000000004, 1.0]
[0, 0, 0, 0, 0, 0, 0]
[2.4000000000000004, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 4.32]
[0, 0, 0, 0, 0, 0, 0]
[41.040000000000006, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0.0, 0.0, 0.4, 6.935436395742016, 1.4400000000000002, 1.1808, 1.34464]
[0, 0, 0, 0, 0, 0, 0]
[0.8, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0.8, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[1.8, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 2.2]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 1.4000000000000001, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[20.6, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0.976, 0, 0, 0, 0, 0, 1.4400000000000002]
[0, 0, 0, 0, 0, 0, 0]
[0.4, 0, 0, 0, 0, 0, 0.8]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 1.0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 1.6, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 3.6, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0.0, 0.7200000000000001, 1.4400000000000002, 3.24, 1.34464, 3.9968308734994293, 0.7200000000000001]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 1.8, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[4.392, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 2.4000000000000004]
[0, 0, 0, 0, 0, 0, 0]
[0, 2.8000000000000003, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[4.2, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[23.0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[5.5319936, 0.4, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[63.1728, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[2.4400000000000004, 4.32891136, 0, 3.6, 0, 1.4000000000000001, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 1.0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 1.6, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 2.2, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[2.2, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[1.6, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 1.4000000000000001, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 1.0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 2.8000000000000003, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 4.0, 0]
[-0.2, 0, 0, 0, 0, 0, 0]
[0, 0, 5.6000000000000005, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 5.6000000000000005, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 6.0, -0.2, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[2.988666320441113, 4.995048239842858, 6.993067535780002, 7.774820018631475, 8.999999999999996, 6.983075038525395, 4.976388167585652]
[0, 0, 0, 0, 0, 0, 0]
[8.87029633073173, 2.4000000000000004, 7.32, 7.808, 6.343999999999999, 3.0, 0]
[0, 0, 0, 0, 0, 0, 0]
[2.6, 0, 5.4, 0, 0, 0, 2.4000000000000004]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 3.4000000000000004, 0]
[0, 0, 0, 0, 0, 0, 0]
[4.0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 23.0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[2.996286179882144, 2.985832900551391, 4.942353924769658, 7.999999999999998, 4.981110534068522, 4.984888427254818, 4.987910741803854]
[0, 0, 0, 0, 0, 0, 0]
[1.0, 1.7711999999999999, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[4.880000000000001, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 4.32, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[22.0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[1.4757120000000001, 1.1808, 0.8, 6.948349116593613, 0.7200000000000001, 0.0, 0.0]
[0, 0, 0, 0, 0, 0, 0]
[0.8, 0, 0, 2.0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0.0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0.0]
[0, 0, 0, 0, 0, 0, 0]
[1.0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[19.8, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[1.34464, 0, 1.34464, 4.993810299803573, 0.0, 0.0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0.0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0.0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0.8, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 1.0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[1.4000000000000001, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[2.4000000000000004, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 2.8000000000000003, 0]
[0, 0, 0, 0, 0, 0, 0]
[21.8, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[1.08, 4.32891136, 2.52, 0, 2.4400000000000004, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[1.0, 0, 0, 0, 0, 1.4000000000000001, 0]
[0, 0, 0, 0, 0, 0, 0]
[1.4000000000000001, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 1.8, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[2.8000000000000003, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[22.6, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[1.8, 5.904000000000001, 2.0, 2.0, 0, 0, 1.8]
[0, 0, 0, 0, 0, 0, 0]
[4.392, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 2.4000000000000004, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[2.8000000000000003, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 2.8000000000000003]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 3.2, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 2.8000000000000003]
[0, 0, 0, 0, 0, 0, 0]
[2.9993769243769757, 2.9927464450823122, 4.996830873499429, 7.999999999999998, 6.998182696099512, 6.97355474769593, 4.9631065118525814]
[0, 0, 0, 0, 0, 0, 0]
[4.4631290880000005, 0, 1.08, 0, 1.0, 0.6000000000000001, 0]
[0, 0, 0, 0, 0, 0, 0]
[3.6, 0, 0, 2.0, 1.4000000000000001, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 2.0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0.6000000000000001, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[-0.2, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, -0.2, 0, 0]
[0, 0, 0, 0, -0.2, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 1.6, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 3.2, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[-0.2, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[5.37856, 6.65782272, 10.75712, 11.805696000000001, 15.99992517111617, 5.37856, 6.65782272]
[0, 0, 0, 0, 0, 0, 0]
[2.4000000000000004, 0, 0, 0, 2.0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 3.2, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[4.6000000000000005, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0.4, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[2.52, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 3.2, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[23.200000000000003, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[1.9924442136274085, 0.0, 2.68928, 6.69213674422272, 0, 0.0, 0.0]
[0, 0, 0, 0, 0, 0, 0]
[0.4, 0, 0, 0, 3.32891136, 0.4, 0.4]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0.4]
[0, 0, 0, 0, 0, 0, 0]
[0.0, 0.0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0.4, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0.4]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0.4, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0.4, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, -0.4, 0]
[0, 0, 0, 0, 0, 0, 0]
[-1.2000000000000002, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[-1.2000000000000002, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, -3.2, 0, 0]
[0, 0, 0, 0, 0, -2.0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0.2, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 9.98673408, 0, 1.8, 1.4000000000000001, 2.4400000000000004]
[0, 0, 0, 0, 0, 0, 0]
[1.4000000000000001, 0, 5.3136, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 2.4000000000000004, 0]
[0, 0, 0, 0, 0, 0, 0]
[2.0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 2.4000000000000004, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[3.4000000000000004, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 3.0, 0]
[0, 0, 0, 0, 0, 0, 0]
[1.8, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 1.4000000000000001, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 2.4000000000000004, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 3.4000000000000004, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 5.0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 22.6, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[1.1808, 1.9815532559262903, 1.1808, 0, 0.0, 0.0, 0.0]
[0, 0, 0, 0, 0, 0, 0]
[1.4400000000000002, 0, 0, 0, 0.8, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[1.2000000000000002, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[2.2, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 2.4000000000000004, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[21.6, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
[0.6000000000000001, 0, 0, 3.6, 2.4400000000000004, 0, 0]
[0, 0, 0, 0, 0, 0, 0]
